Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
QGA70913,Gysinge virus,set:MK440629,MK440629,,"Pettersson,J.H.O., Shi,M., Eden,J.-S., Holmes,E.C., Hesson,J.C.",2019-11-07,OTU22,Phyllomonavirus gysingense,Phyllomonavirus,Mymonaviridae,ssRNA(-),1998,GenBank,,,,RNA-dependent RNA polymerase,Sweden,Sweden,,Culex,,2011,,,RNA-dependent RNA polymerase [Gysinge virus]
QGA70914,Vivastbo virus,set:60399729f3c16dd21ca7e39019cfc7a538f7bbe8,MK440630,,"Pettersson,J.H.O., Shi,M., Eden,J.-S., Holmes,E.C., Hesson,J.C.",2019-11-07,OTU27,Vivastbo virus,,Partitiviridae,dsRNA,638,GenBank,,,,RNA-dependent RNA polymerase,Sweden,Sweden,,Culex,,2011,,,RNA-dependent RNA polymerase [Vivastbo virus]
QFR58261,Plant associated genomovirus 29,set:MK947376,MK947376,SRR10203904,"Fontenele,R.S., Majure,L.C., Roumagnac,P., Wojciechowski,M., Varsani,A.",2019-10-28,Sag_SP219,Gemykibivirus planta2,Gemykibivirus,Genomoviridae,ssDNA,328,GenBank,,,,replication associated protein,USA,USA,,Carnegiea gigantea,plant tissue,2017,SAMN12874027,PRJNA575002,MAG: replication associated protein [Plant associated genomovirus 29]
QFO38072,Procambarus clarkii dicistro-like virus,set:MK782799,MK782799,,"Shen,H., Huang,P., Ame,K.H., Zang,Y., Zhang,X., Wang,Y., Shen,G.",2019-10-18,,Procambarus clarkii dicistro-like virus,,Dicistroviridae,ssRNA(+),743,GenBank,,,,hypothetical protein,China,China,,Procambarus clarkii,,2014,,,"hypothetical protein, partial [Procambarus clarkii dicistro-like virus]"
QFP40245,Beauveria bassiana partitivirus 3,set:09e6f541830902eaaba8a0d581d6bbdbf80754db,MN116721,,"Shi,N., Yang,G., Wang,P., Wang,Y., Yu,D., Huang,B.",2019-10-16,,Beauveria bassiana partitivirus 3,,Partitiviridae,dsRNA,584,GenBank,,RNA1,,RNA-dependent RNA polymerase,China,China,,Beauveria bassiana,,2011,,,RNA-dependent RNA polymerase [Beauveria bassiana partitivirus 3]
QES71272,Pepper mild mosaic virus,set:MK990555,MK990555,,"Alcala Briseno,R.I., Lotrakul,P., Valverde,R.A.",2019-09-29,,Comovirus capsici,Comovirus,Secoviridae,ssRNA(+),1926,GenBank,,RNA1,,polyprotein,Honduras,Honduras,,Capsicum frutescens,,1992,,,polyprotein [Pepper mild mosaic virus]
QEM39249,Guadeloupe mosquito phasivirus,set:1cb2ca0209c850f476a6fd8e07304db51cdd6fdc,MN053784,,"Shi,C., Beller,L., Deboutte,W., Yinda,K.C., Delang,L., Vega-Rua,A., Failloux,A.B., Matthijnssens,J.",2019-09-10,,Phasivirus guadeloupeense,Phasivirus,Phenuiviridae,ssRNA(-),2186,GenBank,,L,1,RNA-dependent RNA polymerase,Guadeloupe,Guadeloupe,,Aedes sp.,,2017,,,RNA-dependent RNA polymerase [Guadeloupe mosquito phasivirus]
QBM15857,Caaingua virus,set:MK353339,MK353339,,"Tscha,M.K., Suzukawa,A.A., Graf,T., Piancini,L.D.S., da Silva,A.M., Faoro,H., Riediger,I.N., Medeiros,L.C., Wowk,P.F., Zanluca,C., Duarte Dos Santos,C.N., dos Santos,C.N.D.",2019-09-05,MS681,Caaingua virus,Alphavirus,Togaviridae,ssRNA(+),2636,GenBank,,,1,nonstructural polyprotein,"Brazil: Marilena, Parana State",Brazil,,Culex idottus,,2017-05-26,,,nonstructural polyprotein [Caaingua virus]
QED88095,Colletotrichum gloeosporioides partitivirus 1,set:f80b5ee270f9435713cf89a7c3e756ceb94dc9a7,MK926566,,"Wang,Y., Liu,S., Zhu,H.J., Zhong,J.",2019-08-20,LS-1-3,Colletotrichum gloeosporioides partitivirus 1,,Partitiviridae,dsRNA,525,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Colletotrichum gloeosporioides,,2017,,,RNA-dependent RNA polymerase [Colletotrichum gloeosporioides partitivirus 1]
QDZ59981,Harbour porpoise rhabdovirus,set:MN103537,MN103537,,"Emelianchik,A., Rodrigues,T.C.S., Subramaniam,K., Nielsen,O., Burek-Huntington,K.A., Rotstein,D., Popov,V.L., Stone,D., Waltzek,T.B.",2019-08-13,WVL17017A,Cetarhavirus phocoena,Cetarhavirus,Rhabdoviridae,ssRNA(-),2084,GenBank,,,,large protein,USA,USA,,Phocoena phocoena,,2013,,,large protein [Harbour porpoise rhabdovirus]
QDZ17039,Grapevine Garan dmak virus,set:4eec4ced0a39344a947771084a5cabfec5d44886,MK728657,,"Diaz-Lara,A., Navarro,B., Di Serio,F., Stevens,K., Hwang,M.S., Kohl,J., Vu,S.T., Falk,B.W., Golino,D., Al Rwahnih,M.",2019-08-12,332,Rubodvirus armeniaense,Rubodvirus,Phenuiviridae,RNA,2647,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Armenia,Armenia,,Vitis vinifera,,2018-10-22,,,RNA-dependent RNA polymerase [Grapevine Garan dmak virus]
QDW81033,Blanchseco virus,set:MN025503,MN025503,,"Sameroff,S., Tokarz,R., Charles,R.A., Jain,K., Oleynik,A., Che,X., Georges,K., Carrington,C.V., Lipkin,W.I., Oura,C., Sameroff,S.C., Charles,R., Carrington,C.",2019-08-06,TTP-Pool-17,Alpharicinrhavirus blanchseco,Alpharicinrhavirus,Rhabdoviridae,ssRNA(-),2199,GenBank,,,1,polymerase,Trinidad and Tobago,Trinidad and Tobago,,Amblyomma ovale,,2017,,,polymerase [Blanchseco virus]
QDY81493,Bipolaris oryzae hypovirus 1,set:MH316122,MH316122,,"Huang,W.",2019-08-06,ES35,Alphahypovirus bipolaridis,Alphahypovirus,Hypoviridae,ssRNA(+),4219,GenBank,,,,polyprotein,China,China,,Bipolaris oryzae,,2016-08,,,polyprotein [Bipolaris oryzae hypovirus 1]
QDH88671,Narnavirus sp.,set:MN034260,MN034260,SRR5252354,"Starr,E.P., Nuccio,E., Pett-Ridge,J., Banfield,J.F., Firestone,M.K.",2019-07-10,H2_Bulk_Litter_12_scaffold_23,Narnavirus sp.,Narnavirus,Narnaviridae,ssRNA(+),1922,GenBank,,,,RNA-dependent RNA polymerase,"USA: Hopland, California",USA,CA,,,,SAMN06268178,PRJNA365990,MAG: RNA-dependent RNA polymerase [Narnavirus sp.]
QDH89940,Riboviria sp.,set:MN035131,MN035131,SRR5252351,"Starr,E.P., Nuccio,E., Pett-Ridge,J., Banfield,J.F., Firestone,M.K.",2019-07-10,H3_Rhizo_Litter_14_scaffold_102,Riboviria sp.,,,RNA,1974,GenBank,,,,RNA-dependent RNA polymerase,"USA: Hopland, California",USA,CA,,,,SAMN06268178,PRJNA365990,MAG: RNA-dependent RNA polymerase [Riboviria sp.]
QDF82060,Dar es Salaam virus TZ-189,set:81982db8d88cb68fb2c10ab148b99ad54c66e092,MN062090,,"Laubscher,F., Cordey,S., Hartley,M.-A., Vieille,G., Boillat-Blanco,N., Samaka,J., Mlaganile,T., d'Acremont,V., Kaiser,L.",2019-07-02,TZ-189,Tanzavirus daressalaamense,Tanzavirus,Phenuiviridae,RNA,2144,GenBank,,L,,RNA-dependent RNA polymerase,Tanzania,Tanzania,,Homo sapiens,blood,2014,,,RNA-dependent RNA polymerase [Dar es Salaam virus TZ-189]
QDE53634,Aspergillus flavus partitivirus 1,set:948356254dd9511a2fccdc563f217cafc0de0f89,MK344768,,"Jiang,Y., Wang,J., Yang,B., Wang,Q., Zhou,J., Yu,W.",2019-06-29,LD-3-8,Aspergillus flavus partitivirus 1,,Partitiviridae,dsRNA,548,GenBank,,RNA1,1,RdRp,China,China,,Aspergillus flavus,,2015-02-07,,,RdRp [Aspergillus flavus partitivirus 1]
QDB75012,Penicillium cairnsense negative-stranded RNA virus 1,set:MK584851,MK584851,SRR8303989,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-27SY1,Sclerotimonavirus penicillii,Sclerotimonavirus,Mymonaviridae,ssRNA(-),1960,GenBank,,,1,RNA-dependent RNA polymerase,Italy,Italy,,Penicillium cairnsense,,2017,SAMN10585390,PRJNA509609,MAG: RNA-dependent RNA polymerase [Penicillium cairnsense negative-stranded RNA virus 1]
QDB75014,Penicillium glabrum negative-stranded RNA virus 1,set:MK584853,MK584853,SRR8303984,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-21SY1,Penicillimonavirus betapenicillii,Penicillimonavirus,Mymonaviridae,ssRNA(-),1943,GenBank,,,1,RNA-dependent RNA polymerase,Italy,Italy,,Penicillium glabrum,,2017,SAMN10585388,PRJNA509609,MAG: RNA-dependent RNA polymerase [Penicillium glabrum negative-stranded RNA virus 1]
QDB75019,Penicillium adametzioides negative-stranded RNA virus 1,set:MK584858,MK584858,SRR8303985,"Nerva,L., Turina,M., Zanzotto,A., Gardiman,M., Gaiotti,F., Gambino,G., Chitarra,W.",2019-06-19,CREA-VE-8SY1,Penicillimonavirus alphapenicillii,Penicillimonavirus,Mymonaviridae,ssRNA(-),1945,GenBank,,,1,RNA-dependent RNA polymerase,Italy,Italy,,Penicillium adametzioides,,2017,SAMN10585387,PRJNA509609,MAG: RNA-dependent RNA polymerase [Penicillium adametzioides negative-stranded RNA virus 1]
QCX29339,Plant associated genomovirus 1,set:MH939361,MH939361,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,206_BA536,Gemygorvirus poaspe1,Gemygorvirus,Genomoviridae,ssDNA,321,GenBank,,,,Replication-associated protein,Brazil,Brazil,,Poaceae,plant leaf,2015,,,Replication-associated protein [Plant associated genomovirus 1]
QCX29353,Plant associated genomovirus 2,set:MH939363,MH939363,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,277_BA530,Gemykibivirus planta1,Gemykibivirus,Genomoviridae,ssDNA,327,GenBank,,,,Replication-associated protein,Brazil,Brazil,,Poaceae,plant leaf,2015,,,Replication-associated protein [Plant associated genomovirus 2]
QCX29377,Plant associated genomovirus 4,set:MH939370,MH939370,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,929_OP4_567,Gemyduguivirus macra1,Gemyduguivirus,Genomoviridae,ssDNA,315,GenBank,,,,Replication-associated protein,Brazil,Brazil,,Macroptilium,plant leaf,2015,,,Replication-associated protein [Plant associated genomovirus 4]
QCX29385,Plant associated genomovirus 7,set:MH939410,MH939410,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,GnOP2_2811_502,Gemykolovirus heris1,Gemykolovirus,Genomoviridae,ssDNA,334,GenBank,,,,Replication-associated protein,Brazil,Brazil,,Passiflora edulis,plant leaf,2015,,,Replication-associated protein [Plant associated genomovirus 7]
QCX29421,Plant associated genomovirus 9,set:MH939382,MH939382,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,A97_GP1,Gemykolovirus poaspe1,Gemykolovirus,Genomoviridae,ssDNA,333,GenBank,,,,Replication-associated protein,South Africa,South Africa,,Avena byzantina,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 9]
QCX29457,Plant associated genomovirus 23,set:MH939385,MH939385,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,AH_2861,Gemykroznavirus solas1,Gemykroznavirus,Genomoviridae,ssDNA,314,GenBank,,,,Replication-associated protein,USA,USA,,,plant leaf,2017,,,Replication-associated protein [Plant associated genomovirus 23]
QCX29459,Plant associated genomovirus 23,set:MH939440,MH939440,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,QS41_F24,Gemykroznavirus solas1,Gemykroznavirus,Genomoviridae,ssDNA,321,GenBank,,,,Replication-associated protein,South Africa,South Africa,,,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 23]
QCX29473,Plant associated genomovirus 17,set:MH939397,MH939397,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,D90_GP5,Gemycircularvirus sarpe1,Gemycircularvirus,Genomoviridae,ssDNA,327,GenBank,,,,Replication-associated protein,South Africa,South Africa,,Salicornia perennis,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 17]
QCX29475,Plant associated genomovirus 5,set:MH939417,MH939417,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,GnPB1669_106,Gemyduguivirus merre1,Gemyduguivirus,Genomoviridae,ssDNA,320,GenBank,,,,Replication-associated protein,Brazil,Brazil,,Apocynaceae,plant leaf,2008,,,Replication-associated protein [Plant associated genomovirus 5]
QCX29497,Plant associated genomovirus 20,set:MH939431,MH939431,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,QS9_F22,Gemycircularvirus lebec1,Gemycircularvirus,Genomoviridae,ssDNA,337,GenBank,,,,Replication-associated protein,South Africa,South Africa,,Lebeckia,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 20]
QCX29511,Plant associated genomovirus 21,set:MH939436,MH939436,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,QS30_F24,Gemycircularvirus aspar1,Gemycircularvirus,Genomoviridae,ssDNA,310,GenBank,,,,Replication-associated protein,South Africa,South Africa,,Asparagus,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 21]
QCX29513,Plant associated genomovirus 3,set:MH939438,MH939438,,"Richet,C., Kraberger,S., Filloux,D., Fontenele,R.S., Ribeiro,S.G., Martin,D.P., Lamas,N.S., McCarthy,J., Lefeuvre,P., Roumagnac,P., Varsani,A.",2019-06-10,QS36_F24,Gemykibivirus cynas1,Gemykibivirus,Genomoviridae,ssDNA,348,GenBank,,,,Replication-associated protein,South Africa,South Africa,,Cynodon,plant leaf,2012,,,Replication-associated protein [Plant associated genomovirus 3]
QCX35059,Blackfly genomovirus 2,set:MK433234,MK433234,,"Kraberger,S., Waits,K., Fontenele,R., Walters,M., Varsani,A.",2019-06-10,SF02_631,Gemycircularvirus austro1,Gemycircularvirus,Genomoviridae,ssDNA,323,GenBank,,,,replication-associated protein,New Zealand: Canterbury,New Zealand,,Austrosimulium australense,,2015-11-01,,,replication-associated protein [Blackfly genomovirus 2]
QCX35063,Blackfly genomovirus 4,set:MK433236,MK433236,,"Kraberger,S., Waits,K., Fontenele,R., Walters,M., Varsani,A.",2019-06-10,SF02_836,Gemycircularvirus austro3,Gemycircularvirus,Genomoviridae,ssDNA,337,GenBank,,,,replication-associated protein,New Zealand: Canterbury,New Zealand,,Austrosimulium australense,,2015-11-01,,,replication-associated protein [Blackfly genomovirus 4]
QCX35069,Blackfly genomovirus 7,set:MK433239,MK433239,,"Kraberger,S., Waits,K., Fontenele,R., Walters,M., Varsani,A.",2019-06-10,SF02_767,Gemycircularvirus austro2,Gemycircularvirus,Genomoviridae,ssDNA,329,GenBank,,,,replication-associated protein,New Zealand: Canterbury,New Zealand,,Austrosimulium australense,,2015-11-01,,,replication-associated protein [Blackfly genomovirus 7]
QCX35071,Blackfly genomovirus 8,set:MK433240,MK433240,,"Kraberger,S., Waits,K., Fontenele,R., Walters,M., Varsani,A.",2019-06-10,SF02_579,Gemyduguivirus austo1,Gemyduguivirus,Genomoviridae,ssDNA,321,GenBank,,,,replication-associated protein,New Zealand: Canterbury,New Zealand,,Austrosimulium australense,,2015-11-01,,,replication-associated protein [Blackfly genomovirus 8]
QCX35073,Blackfly genomovirus 9,set:MK433241,MK433241,,"Kraberger,S., Waits,K., Fontenele,R., Walters,M., Varsani,A.",2019-06-10,SF02_507,Gemycircularvirus austro4,Gemycircularvirus,Genomoviridae,ssDNA,325,GenBank,,,,replication-associated protein,New Zealand: Canterbury,New Zealand,,Austrosimulium australense,,2015-11-01,,,replication-associated protein [Blackfly genomovirus 9]
QCW23608,Genomoviridae sp.,set:MK032696,MK032696,SRR7122363,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctbb79,Genomoviridae sp.,,Genomoviridae,ssDNA,323,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074535,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23639,Genomoviridae sp.,set:MK032710,MK032710,SRR7122375,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctcg218,Genomoviridae sp.,,Genomoviridae,ssDNA,376,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074552,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23651,Genomoviridae sp.,set:MK032716,MK032716,SRR7122363,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctea93,Genomoviridae sp.,,Genomoviridae,ssDNA,338,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074535,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23654,Genomoviridae sp.,set:MK032717,MK032717,SRR7122363,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctbe80,Genomoviridae sp.,,Genomoviridae,ssDNA,333,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074535,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23666,Genomoviridae sp.,set:MK032723,MK032723,SRR7122363,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctbi89,Genomoviridae sp.,,Genomoviridae,ssDNA,395,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074535,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23674,Genomoviridae sp.,set:MK032727,MK032727,SRR7122373,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctda_5,Genomoviridae sp.,,Genomoviridae,ssDNA,320,GenBank,,,,replication-associated protein,USA,USA,,Metazoa,,2017-06-01,SAMN09074550,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23684,Genomoviridae sp.,set:MK032731,MK032731,SRR7122375,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctcd252,Genomoviridae sp.,,Genomoviridae,ssDNA,327,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074552,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23701,Genomoviridae sp.,set:MK032740,MK032740,SRR7122375,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctcj747,Genomoviridae sp.,,Genomoviridae,ssDNA,380,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074552,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23715,Genomoviridae sp.,set:MK032747,MK032747,SRR5832142,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctce205,Genomoviridae sp.,,Genomoviridae,ssDNA,334,GenBank,,,,replication-associated protein,USA,USA,,Melanogrammus aeglefinus,,2017-06-01,SAMN07319269,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCW23737,Genomoviridae sp.,set:MK032759,MK032759,SRR7122363,"Tisza,M., Buck,C., Varsani,A., Pastrana,D., Welch,N., Peretti,A.",2019-06-05,ctbi86,Genomoviridae sp.,,Genomoviridae,ssDNA,264,GenBank,,,,replication-associated protein,USA,USA,,,,2017-06-01,SAMN09074535,PRJNA393166,MAG: replication-associated protein [Genomoviridae sp.]
QCS35887,Capybara genomovirus 3,set:MK483075,MK483075,,"Fontenele,R.S., Lamas,N.S., Lacorte,C., Varsani,A., Ribeiro,S.G.",2019-05-26,cap1_53,Gemyduguivirus hydro1,Gemyduguivirus,Genomoviridae,ssDNA,319,GenBank,,,,replication-associated protein,Brazil,Brazil,,Hydrochoerus hydrochaeris,feces,2016,,,replication-associated protein [Capybara genomovirus 3]
QCS35893,Capybara genomovirus 6,set:MK483078,MK483078,,"Fontenele,R.S., Lamas,N.S., Lacorte,C., Varsani,A., Ribeiro,S.G.",2019-05-26,cap1_100,Gemygorvirus hydro1,Gemygorvirus,Genomoviridae,ssDNA,322,GenBank,,,,replication-associated protein,Brazil,Brazil,,Hydrochoerus hydrochaeris,feces,2016,,,replication-associated protein [Capybara genomovirus 6]
QCS35901,Capybara genomovirus 10,set:MK483082,MK483082,,"Fontenele,R.S., Lamas,N.S., Lacorte,C., Varsani,A., Ribeiro,S.G.",2019-05-26,cap1_694,Gemykroznavirus hydro1,Gemykroznavirus,Genomoviridae,ssDNA,314,GenBank,,,,replication-associated protein,Brazil,Brazil,,Hydrochoerus hydrochaeris,feces,2016,,,replication-associated protein [Capybara genomovirus 10]
QCS37564,Tortoise genomovirus 9,set:MK570209,MK570209,,"Orton,J., Morales,M., Dolby,G.A., Schmidlin,K., Fontenele,R.S., Kraberger,S., Webster,T., Wilson,M., Kusumi,K., Varsani,A.",2019-05-26,Tor_36_tor6,Gemykolovirus gopha1,Gemykolovirus,Genomoviridae,ssDNA,334,GenBank,,,,replication-associated protein,USA,USA,,Gopherus agassizii,feces,2016,,,replication-associated protein [Tortoise genomovirus 9]
BBI93117,Lentinula edodes negative-strand RNA virus 1,set:LC466007,LC466007,,"Lin,Y.H., Fujita,M., Chiba,S., Hyodo,K., Andika,I.B., Suzuki,N., Kondo,H.",2019-05-25,,Lentimonavirus lentinulae,Lentimonavirus,Mymonaviridae,ssRNA(-),1969,GenBank,,,1,large protein,Japan:Hyogo,Japan,,Lentinula edodes,,2013,,,large protein [Lentinula edodes negative-strand RNA virus 1]
BBI93118,Lentinula edodes negative-strand RNA virus 2,set:e3659d864b3a89d81a655db933cfe1eee69829f8,LC466008,,"Lin,Y.H., Fujita,M., Chiba,S., Hyodo,K., Andika,I.B., Suzuki,N., Kondo,H.",2019-05-25,,Lentinuvirus lentinulae,Lentinuvirus,Phenuiviridae,RNA,2309,GenBank,,RNA1,1,large protein,Japan:Hyogo,Japan,,Lentinula edodes,,2013,,,large protein [Lentinula edodes negative-strand RNA virus 2]
QCQ85170,Finch associated genomovirus 8,set:MK249245,MK249245,,"Schmidlin,K., Khalifeh,A., Smith,K., Kraberger,S., Fontenele,R.S., McGraw,K.J., Sepp,T., Varsani,A.",2019-05-22,A3N_A,Gemykroznavirus haeme1,Gemykroznavirus,Genomoviridae,ssDNA,327,GenBank,,,,replication-associated protein,USA,USA,,,,2017,,,replication-associated protein [Finch associated genomovirus 8]
QCQ85188,Finch associated genomovirus 9,set:MK249254,MK249254,,"Schmidlin,K., Khalifeh,A., Smith,K., Kraberger,S., Fontenele,R.S., McGraw,K.J., Sepp,T., Varsani,A.",2019-05-22,A4P_A,Finch associated genomovirus 9,,Genomoviridae,ssDNA,326,GenBank,,,,replication-associated protein,USA,USA,,,feces,2017,,,replication-associated protein [Finch associated genomovirus 9]
