queryID	taxID	perc_identity
NODE_A201_length_1705_cov_94.342752_BlackFly52	1415665	78.3
NODE_A201_length_2445_cov_18.630912_BlackFly16	939922	84.35
NODE_A20203_length_802_cov_3.348966_BlackFly34	33958	96.0375
NODE_A2021_length_773_cov_48.798851_BlackFly_NC_2_Jill	1101188	67.6
NODE_A2025_length_702_cov_2.595200_BlackFly22	11012	88.9375
NODE_A20266_length_579_cov_1.125498_BlackFly3	117574	57.5333333333333
NODE_A2026_length_1135_cov_5.311909_BlackFly3	2806549	84.3
NODE_A20280_length_648_cov_7.598949_BlackFly27	709323	83.8
NODE_A202_length_1037_cov_2.197917_BlackFly20	1016856	87
NODE_A202_length_1403_cov_60.909502_BlackFly30	37960	69.25
NODE_A202_length_2043_cov_99.643947_BlackFly34	11012	92.6666666666667
NODE_A202_length_2520_cov_8.812116_BlackFly57	2689573	69.1
NODE_A202_length_3375_cov_20.711947_BlackFly49	231052	81.05
NODE_A2033_length_1234_cov_3.218669_BlackFly14	2100421	55.15
NODE_A203_length_1302_cov_2.644082_BlackFly5	73147	41.9
NODE_A203_length_1398_cov_11.547313_BlackFly30	2742541	83.3
NODE_A203_length_1727_cov_5.030909_BlackFly29	53335	92.15
NODE_A203_length_1771_cov_5.464581_BlackFly32	57706	87.4
NODE_A203_length_2472_cov_9.841754_BlackFly28	2742544	48.5
NODE_A20408_length_567_cov_0.783673_BlackFly19	131567	58.1625
NODE_A2040_length_801_cov_3.770718_BlackFly18	7148	58.2
NODE_A2048_length_707_cov_3.734921_BlackFly32	1	46.576
NODE_A204_length_1053_cov_3.823770_BlackFly10	2559587	53.2333333333333
NODE_A204_length_1477_cov_5.469286_BlackFly21	2732913	64.2
NODE_A204_length_1664_cov_3.148708_BlackFly59	2832643	76.9
NODE_A204_length_1698_cov_5.236274_BlackFly52	2905258	54.7
NODE_A204_length_2465_cov_4.731575_BlackFly28	2605270	54.7
NODE_A204_length_2520_cov_4.193205_BlackFly31	2929506	94.1
NODE_A2050_length_691_cov_14.731270_BlackFly16	470934	96.6
NODE_A2052_length_1167_cov_2.878899_BlackFly39	2587581	37.5
NODE_A2056_length_1123_cov_5.533461_BlackFly23	1909294	25.5
NODE_A2058_length_707_cov_2.001587_BlackFly32	1	47.408
NODE_A205_length_1355_cov_4.302817_BlackFly53	2731643	63.75
NODE_A205_length_1393_cov_6.566869_BlackFly30	2788787	41.5333333333333
NODE_A205_length_1500_cov_2.799719_BlackFly48	2742544	82.8
NODE_A205_length_1692_cov_27.300929_BlackFly52	2742566	91.9
NODE_A205_length_2037_cov_10.054082_BlackFly27	1357	96.88
NODE_A205_length_2410_cov_15.909559_BlackFly16	2809552	77.5
NODE_A2064_length_591_cov_2.182879_BlackFly_NC_3_Jill	1305740	58.5
NODE_A2065_length_1129_cov_2.596958_BlackFly3	2739231	99.3
NODE_A2068_length_1129_cov_1.858365_BlackFly3	10652	48.85
NODE_A206_length_1290_cov_4.013190_BlackFly5	998086	50.5
NODE_A206_length_1469_cov_16.132184_BlackFly42	2737680	38
NODE_A206_length_1911_cov_3.868593_BlackFly19	2608354	96.3
NODE_A206_length_2029_cov_601.670594_BlackFly27	2585050	42.5
NODE_A206_length_2409_cov_8.265866_BlackFly16	2605270	65.6
NODE_A206_length_2501_cov_7.744637_BlackFly31	231052	44.6
NODE_A206_length_764_cov_1.614265_BlackFly13	1350	77.4333333333333
NODE_A2074_length_715_cov_7.219436_BlackFly_NC_Ludovica_1	2	49.5
NODE_A2076_length_769_cov_4.943642_BlackFly_NC_2_Jill	406	79.2
NODE_A20782_length_653_cov_2.381944_BlackFly14	2799804	51.8
NODE_A20788_length_500_cov_1.810875_BlackFly36	2077277	49.4
NODE_A207_length_1047_cov_3.369072_BlackFly10	2832643	48.9
NODE_A207_length_1448_cov_3.377097_BlackFly21	231053	97.3
NODE_A207_length_1712_cov_3.937003_BlackFly29	1224	35.5
NODE_A207_length_1828_cov_5.733295_BlackFly36	2559587	31.85
NODE_A207_length_2021_cov_6.497942_BlackFly27	1491472	48.2
NODE_A207_length_2101_cov_4.220850_BlackFly12	91914	97.3
NODE_A207_length_2357_cov_5.238596_BlackFly3	91347	73.5428571428572
NODE_A2082_length_1118_cov_3.834774_BlackFly23	2609666	63.75
NODE_A2085_length_677_cov_3.930000_BlackFly31	2767842	98.4
NODE_A208_length_1628_cov_3.007092_BlackFly59	2788787	60.1
NODE_A208_length_2461_cov_8.367869_BlackFly31	2737098	75.2
NODE_A2097_length_1225_cov_4.587108_BlackFly14	2	46.8
NODE_A209_length_1343_cov_3.131122_BlackFly53	2914982	53.8
NODE_A209_length_1442_cov_3.158242_BlackFly21	2732913	73.5
NODE_A209_length_1750_cov_3.739390_BlackFly32	570	99.6
NODE_A209_length_1830_cov_29.011979_BlackFly39	2501035	79.8
NODE_A209_length_1897_cov_6.114286_BlackFly19	610245	64.6
NODE_A209_length_2389_cov_8.317042_BlackFly16	28882	66.6
NODE_A209_length_951_cov_5.764302_BlackFly_NC_3_Jill	171552	96.05
NODE_A20_length_12140_cov_876.354307_BlackFly3	2734903	38.8
NODE_A20_length_12165_cov_44.705824_BlackFly16	2970918	95.1
NODE_A20_length_2777_cov_8.785556_BlackFly11	7496	44.9
NODE_A20_length_3074_cov_12.076076_BlackFly18	3020468	50.2
NODE_A20_length_3553_cov_122.957710_BlackFly46	2742543	30.7
NODE_A20_length_3564_cov_18.189561_BlackFly22	1923734	43
NODE_A20_length_3688_cov_23.003600_BlackFly38	1923734	43
NODE_A20_length_3849_cov_239.570520_BlackFly45	1923734	42.8
NODE_A20_length_4411_cov_12.235348_BlackFly35	66269	97.7
NODE_A20_length_5097_cov_25.985060_BlackFly21	2501054	80.1
NODE_A20_length_5512_cov_9.126771_BlackFly44	86661	90.7
NODE_A20_length_5601_cov_15.239862_BlackFly14	2742553	40.2
NODE_A20_length_5726_cov_28.707028_BlackFly32	2268025	70.5
NODE_A20_length_5896_cov_123.737068_BlackFly39	2689573	61.2
NODE_A20_length_6127_cov_8.895868_BlackFly9	246432	96.4
NODE_A20_length_6523_cov_9.865033_BlackFly20	2497569	77.8
NODE_A20_length_6723_cov_12.701174_BlackFly52	2608891	95.4
NODE_A20_length_7615_cov_6.791589_BlackFly6	2832643	92.9
NODE_A20_length_9379_cov_9.264352_BlackFly29	1949080	83.3
NODE_A20_length_9664_cov_18.783040_BlackFly27	1590	99.7
NODE_A20_length_9776_cov_4.998041_BlackFly43	597456	35.6
NODE_A20_length_9958_cov_6.709038_BlackFly36	1465635	69.4
NODE_A2100_length_712_cov_13.804724_BlackFly_NC_Ludovica_1	1663	96.7333333333333
NODE_A2101_length_1123_cov_2.763862_BlackFly3	2788787	42.825
NODE_A2101_length_712_cov_11.099213_BlackFly_NC_Ludovica_1	1978525	53.6
NODE_A21056_length_561_cov_2.404959_BlackFly19	433	56.8
NODE_A2106_length_590_cov_4.286550_BlackFly28	1219383	81
NODE_A210_length_1018_cov_1.857598_BlackFly20	2559587	33.2
NODE_A210_length_1043_cov_3.476190_BlackFly10	348097	48.45
NODE_A210_length_1340_cov_4.277910_BlackFly53	2832643	27
NODE_A210_length_1426_cov_3.099333_BlackFly42	2692001	87.6
NODE_A210_length_1676_cov_4.669168_BlackFly52	306	91.6
NODE_A210_length_1765_cov_86.571090_BlackFly15	2875492	74.3
NODE_A210_length_2348_cov_5.148833_BlackFly3	1903409	96.25
NODE_A21162_length_640_cov_3.174067_BlackFly27	10239	30.3333333333333
NODE_A2117_length_1222_cov_5.878603_BlackFly14	2742553	35.6
NODE_A2117_length_1331_cov_8.575758_BlackFly34	10239	99.2
NODE_A21186_length_568_cov_2.885947_BlackFly3	547	99.75
NODE_A2119_length_1129_cov_3.336502_BlackFly27	2501275	46.5
NODE_A211_length_1028_cov_2.885384_BlackFly_NC_Jara_1	2788787	54.4
NODE_A211_length_1203_cov_21.316163_BlackFly35	1859161	65.8
NODE_A211_length_1615_cov_3.875163_BlackFly59	2832643	46
NODE_A211_length_1887_cov_3.332044_BlackFly19	2742553	57.3
NODE_A21228_length_568_cov_1.657841_BlackFly3	1883427	74.2
NODE_A2124_length_671_cov_3.400673_BlackFly31	33958	99.8666666666667
NODE_A212_length_1330_cov_2.100559_BlackFly53	864732	83
NODE_A212_length_1352_cov_2.654118_BlackFly30	939922	83.1
NODE_A212_length_1437_cov_6.056618_BlackFly21	2744808	91.4
NODE_A212_length_1681_cov_216.299252_BlackFly29	2737680	38
NODE_A212_length_1740_cov_3.352375_BlackFly32	2731619	40.0857142857143
NODE_A212_length_2102_cov_5.173333_BlackFly23	28882	64.1
NODE_A212_length_2336_cov_18.516158_BlackFly16	939922	83.85
NODE_A212_length_686_cov_4.771757_BlackFly33	2050587	75.8
NODE_A21331_length_543_cov_1.884120_BlackFly25	543	83.88
NODE_A21341_length_596_cov_0.921002_BlackFly23	1903409	98.1
NODE_A213_length_1052_cov_5.832821_BlackFly4	2905258	38.5
NODE_A213_length_1468_cov_10.766355_BlackFly48	2315392	68.4
NODE_A213_length_2392_cov_3.036717_BlackFly28	2737097	55
NODE_A21411_length_566_cov_1.799591_BlackFly3	35703	87.6
NODE_A2141_length_684_cov_1.522241_BlackFly16	939922	82.625
NODE_A2143_length_895_cov_6.533007_BlackFly36	1654741	80.95
NODE_A21493_length_637_cov_3.067857_BlackFly27	2767842	95.8
NODE_A21499_length_594_cov_3.044487_BlackFly23	610244	65
NODE_A214_length_1294_cov_2.820049_BlackFly44	2742553	63.5
NODE_A214_length_1659_cov_6.620101_BlackFly52	562	98.8
NODE_A214_length_1667_cov_7.837107_BlackFly29	1	27.8
NODE_A214_length_2313_cov_8.355098_BlackFly16	2587543	68.9
NODE_A2153_length_1325_cov_4.185897_BlackFly34	2030927	34.9
NODE_A2156_length_1325_cov_3.044071_BlackFly34	10239	98.95
NODE_A2157_length_1155_cov_8.627087_BlackFly39	2992035	66.5
NODE_A2158_length_1155_cov_7.477737_BlackFly39	1955145	38.7
NODE_A2158_length_944_cov_7.754325_BlackFly43	312306	98.2
NODE_A215_length_1039_cov_3.709979_BlackFly10	2832643	55.6
NODE_A215_length_1123_cov_9.336520_BlackFly46	2838331	58.7
NODE_A215_length_1327_cov_3.183200_BlackFly53	2851072	42
NODE_A215_length_1344_cov_10.447514_BlackFly30	2695350	79.9
NODE_A215_length_1425_cov_3.359792_BlackFly21	2788787	55.18
NODE_A215_length_1659_cov_5.260430_BlackFly52	53335	97.2333333333333
NODE_A215_length_1725_cov_18.992112_BlackFly32	1755781	81.9
NODE_A215_length_2085_cov_2.916335_BlackFly43	294	86
NODE_A215_length_2385_cov_6.552860_BlackFly28	1219382	79.3
NODE_A2160_length_575_cov_2.863454_BlackFly53	194924	68.55
NODE_A2160_length_699_cov_2.252412_BlackFly32	2737062	93.1
NODE_A2169_length_582_cov_1.463366_BlackFly28	10239	57.55
NODE_A216_length_1235_cov_3.337651_BlackFly5	469	80.6166666666667
NODE_A216_length_1636_cov_3.046825_BlackFly52	91914	98.9
NODE_A216_length_2002_cov_203.422338_BlackFly27	2762594	89.3
NODE_A216_length_2422_cov_48.162900_BlackFly31	2587541	29.7
NODE_A2172_length_630_cov_2.437613_BlackFly59	2630326	85.6
NODE_A2172_length_836_cov_0.761528_BlackFly29	657016	76.8
NODE_A2174_length_663_cov_2.952218_BlackFly46	2972347	79
NODE_A21766_length_555_cov_4.742678_BlackFly19	231053	83.2
NODE_A21783_length_562_cov_1.896907_BlackFly3	2788787	26.7
NODE_A2178_length_575_cov_2.281124_BlackFly52	11007	65.7
NODE_A217_length_1736_cov_15.425558_BlackFly15	1929313	70.5
NODE_A217_length_1799_cov_3.524971_BlackFly36	2742553	39.5
NODE_A217_length_2283_cov_3.941976_BlackFly16	28882	68
NODE_A2184_length_575_cov_1.803213_BlackFly52	1815630	45.1
NODE_A21873_length_590_cov_3.959064_BlackFly23	53335	96.7
NODE_A2189_length_1321_cov_6.372990_BlackFly34	1869212	73.1
NODE_A218_length_1121_cov_16.139847_BlackFly_NC_Ludovica_1	183795	35.5
NODE_A218_length_1299_cov_3.457447_BlackFly53	2501057	65
NODE_A218_length_1626_cov_3.402195_BlackFly52	286	92.36
NODE_A218_length_2408_cov_7.024453_BlackFly31	2742553	33.6
NODE_A2196_length_833_cov_288.611111_BlackFly29	2713173	90.1
NODE_A219_length_1121_cov_8.729885_BlackFly46	2490851	62
NODE_A219_length_1481_cov_3.686610_BlackFly6	2692018	91.3
NODE_A219_length_1619_cov_6.725681_BlackFly52	908829	52.8
NODE_A21_length_11660_cov_16.557196_BlackFly16	33074	96.5
NODE_A21_length_1766_cov_51.664890_BlackFly33	2692084	56
NODE_A21_length_2134_cov_5.956733_BlackFly41	2832643	65.5
NODE_A21_length_2972_cov_6.383420_BlackFly18	2788787	56.8333333333333
NODE_A21_length_3290_cov_44.322440_BlackFly25	1708483	26.3
NODE_A21_length_3554_cov_110.759563_BlackFly22	2742543	30.7
NODE_A21_length_3651_cov_17.672636_BlackFly38	908829	74.4
NODE_A21_length_40695_cov_61.432198_BlackFly19	29382	88.5
NODE_A21_length_4418_cov_11.273439_BlackFly34	1590	100
NODE_A21_length_4693_cov_6.212088_BlackFly14	231053	72.8
NODE_A21_length_5751_cov_103.758195_BlackFly39	2689573	45.6
NODE_A21_length_6589_cov_350.777181_BlackFly52	91915	91.9
NODE_A21_length_7075_cov_9.752787_BlackFly4	2769261	95.2
NODE_A21_length_7442_cov_187.677936_BlackFly31	2683609	90.1
NODE_A21_length_7994_cov_7.820892_BlackFly15	1938374	100
NODE_A21_length_9031_cov_37.169310_BlackFly36	1	51.62
NODE_A21_length_9167_cov_19.853465_BlackFly30	76759	97.6
NODE_A21_length_9260_cov_18.336600_BlackFly27	91915	84.9
NODE_A21_length_9354_cov_112.736661_BlackFly29	2713172	96.8
NODE_A2200_length_573_cov_1.725806_BlackFly53	2202644	82.4
NODE_A22020_length_589_cov_2.683594_BlackFly23	1903409	87.3
NODE_A22064_length_588_cov_7.906067_BlackFly23	2832643	97.3
NODE_A2206_length_757_cov_15.229412_BlackFly_NC_2_Jill	2482794	61.7
NODE_A220_length_1312_cov_9.178947_BlackFly30	2501035	76
NODE_A220_length_1595_cov_11.666667_BlackFly59	3020468	50.8
NODE_A220_length_2079_cov_7.643856_BlackFly23	1979269	29.6
NODE_A220_length_2273_cov_5.375683_BlackFly16	469	99.2
NODE_A220_length_2312_cov_60.354362_BlackFly57	2739874	98.4
NODE_A220_length_2392_cov_21692.297192_BlackFly31	2867550	82.7
NODE_A2210_length_658_cov_1.769363_BlackFly31	2967337	58
NODE_A22117_length_558_cov_2.792100_BlackFly3	10239	59.3
NODE_A2211_length_635_cov_1.569892_BlackFly21	433	49.0166666666667
NODE_A2211_length_640_cov_3.836590_BlackFly_NC_Jara_1	91347	44.9
NODE_A2214_length_576_cov_2.683367_BlackFly28	1590	99.5
NODE_A22151_length_537_cov_2.250000_BlackFly25	286	97.7857142857143
NODE_A22153_length_552_cov_4.431579_BlackFly19	91914	88.6
NODE_A221_length_1413_cov_5.838323_BlackFly21	2742544	59.2
NODE_A221_length_1585_cov_4.339523_BlackFly59	2743402	47.6
NODE_A221_length_1610_cov_1.874755_BlackFly52	593105	99.5
NODE_A221_length_1682_cov_21.318380_BlackFly32	2648722	86.2
NODE_A221_length_1817_cov_5.510920_BlackFly39	2832643	95.9
NODE_A221_length_2078_cov_4.236882_BlackFly23	2972357	61.7
NODE_A221_length_2289_cov_7.137432_BlackFly3	92521	31.1
NODE_A221_length_3068_cov_21.251421_BlackFly49	231053	53.1
NODE_A2221_length_1101_cov_3.143555_BlackFly23	3020390	75.3
NODE_A2221_length_1209_cov_8.276502_BlackFly14	2648722	75.3
NODE_A2222_length_554_cov_3.436059_BlackFly49	1883427	46.6
NODE_A22265_length_536_cov_3.084967_BlackFly25	286	99.7
NODE_A222_length_1258_cov_7.809483_BlackFly44	2559587	65.5666666666667
NODE_A222_length_1291_cov_2.493410_BlackFly53	11012	28.95
NODE_A222_length_1609_cov_316.617493_BlackFly52	2742541	83.3
NODE_A222_length_1999_cov_22.289282_BlackFly34	1590	96.38
NODE_A222_length_2004_cov_8.174883_BlackFly14	2737095	60.2
NODE_A222_length_2259_cov_8.091659_BlackFly16	1	97.05
NODE_A222_length_2389_cov_30.111592_BlackFly31	908833	67.6
NODE_A2230_length_703_cov_17.546326_BlackFly_NC_1_Jill	1228055	69.6
NODE_A22366_length_556_cov_1.221294_BlackFly3	433	53.775
NODE_A22382_length_586_cov_1.296660_BlackFly23	2100421	71.05
NODE_A2238_length_574_cov_0.973843_BlackFly28	53335	97.1375
NODE_A223_length_1213_cov_3.436620_BlackFly5	1219382	52.2
NODE_A223_length_1408_cov_6.404959_BlackFly21	2648722	97
NODE_A223_length_1676_cov_3.154472_BlackFly32	597456	49
NODE_A2240_length_570_cov_2.855984_BlackFly53	257438	77.2
NODE_A2242_length_573_cov_2.106855_BlackFly28	1	98.8333333333333
NODE_A2246_length_651_cov_3.590592_BlackFly31	1590	92.05
NODE_A224_length_1210_cov_3.319506_BlackFly5	2970918	83.8
NODE_A224_length_1636_cov_2.215523_BlackFly29	1631	94.9
NODE_A224_length_1831_cov_4.415051_BlackFly19	91914	97.5
NODE_A224_length_2269_cov_3.553376_BlackFly3	434	59.75
NODE_A224_length_2367_cov_10.780786_BlackFly31	939922	84.3
NODE_A2251_length_570_cov_2.908722_BlackFly52	91914	94.9
NODE_A2254_length_1096_cov_4.725221_BlackFly23	1144320	77.3
NODE_A2255_length_622_cov_2.922936_BlackFly59	231053	66.5
NODE_A2257_length_631_cov_1.819495_BlackFly21	38018	57.6
NODE_A22590_length_634_cov_3.183124_BlackFly14	563199	66.7
NODE_A225_length_1149_cov_2.523321_BlackFly22	2695352	95.3
NODE_A225_length_1206_cov_3.039858_BlackFly5	2788787	30.9
NODE_A2260_length_1105_cov_3.868677_BlackFly3	2100421	69.85
NODE_A2262_length_1105_cov_2.722763_BlackFly3	2053981	34.1
NODE_A2264_length_1313_cov_3.734628_BlackFly34	2306576	60.7
NODE_A2266_length_751_cov_7.688427_BlackFly_NC_2_Jill	2013	81.4166666666667
NODE_A226_length_1030_cov_3.003148_BlackFly10	10239	64.95
NODE_A226_length_1105_cov_5.391051_BlackFly46	2905258	61.7
NODE_A226_length_1139_cov_1.753296_BlackFly35	2559587	76.65
NODE_A226_length_1283_cov_2.390547_BlackFly53	2937674	40.4
NODE_A226_length_1353_cov_3.248433_BlackFly42	2080548	60.1
NODE_A226_length_2236_cov_6.048634_BlackFly16	2832643	68
NODE_A226_length_2261_cov_9.420788_BlackFly3	2832643	31.6
NODE_A2273_length_690_cov_2.595432_BlackFly32	38018	96.1
NODE_A2276_length_549_cov_15.199153_BlackFly49	1256786	95.4
NODE_A227_length_1374_cov_3.771010_BlackFly21	2732913	81.4666666666667
NODE_A227_length_1599_cov_4.492773_BlackFly52	2728102	82.7
NODE_A227_length_1657_cov_24.882911_BlackFly32	37960	75.8
NODE_A227_length_2255_cov_3.199725_BlackFly3	2814950	87.3
NODE_A227_length_2307_cov_6.227803_BlackFly28	2776772	57.2
NODE_A227_length_2363_cov_6.062992_BlackFly31	2648722	67.8
NODE_A22823_length_551_cov_2.436709_BlackFly3	91347	91.8
NODE_A2283_length_646_cov_6.198594_BlackFly31	2905611	46.2
NODE_A2283_length_673_cov_2.335570_BlackFly16	2742553	64.3
NODE_A2284_length_512_cov_0.988506_BlackFly35	468	67.0333333333333
NODE_A22862_length_582_cov_1.853465_BlackFly23	2832643	98.8
NODE_A2287_length_744_cov_4.440780_BlackFly57	1224	53.036
NODE_A22881_length_626_cov_1.841530_BlackFly27	1760	46.0857142857143
NODE_A2289_length_750_cov_2.817236_BlackFly38	571	94.4
NODE_A228_length_1296_cov_2.781788_BlackFly30	2852117	35.7
NODE_A228_length_2030_cov_4.077317_BlackFly12	91915	96.4
NODE_A2291_length_1092_cov_9.454187_BlackFly23	2809420	85.9
NODE_A2297_length_964_cov_3.818489_BlackFly19	2726979	99.1
NODE_A229_length_1280_cov_3.837074_BlackFly38	38307	98.8
NODE_A229_length_1347_cov_5.433071_BlackFly42	939922	82.5
NODE_A229_length_1587_cov_2.822517_BlackFly52	38018	44.55
NODE_A229_length_1618_cov_2.565866_BlackFly29	549	99.1
NODE_A22_length_11526_cov_52.493493_BlackFly16	178900	65.7
NODE_A22_length_15948_cov_27.024699_BlackFly28	158836	99.8
NODE_A22_length_2102_cov_19.446914_BlackFly13	1	99.2333333333333
NODE_A22_length_2566_cov_4.686621_BlackFly11	64838	44
NODE_A22_length_2942_cov_9.320419_BlackFly18	3020468	50.9
NODE_A22_length_3355_cov_39.594570_BlackFly58	2742543	48.7
NODE_A22_length_3511_cov_136.183751_BlackFly7	1923734	32.8
NODE_A22_length_3531_cov_16.907933_BlackFly22	2742544	75.3
NODE_A22_length_39781_cov_706.218013_BlackFly19	1928657	96.5
NODE_A22_length_4350_cov_78.049614_BlackFly53	2737098	99.2
NODE_A22_length_4398_cov_109.492016_BlackFly21	1035309	36.4
NODE_A22_length_4405_cov_7.399492_BlackFly34	2767842	99.9
NODE_A22_length_4576_cov_101.299622_BlackFly14	1035309	36.2
NODE_A22_length_5327_cov_7.182476_BlackFly5	28256	45.3714285714286
NODE_A22_length_5629_cov_12.913184_BlackFly9	1236	49.925
NODE_A22_length_5928_cov_245.118612_BlackFly6	2689573	61.5
NODE_A22_length_6588_cov_9.952849_BlackFly48	2163633	92.5
NODE_A22_length_6918_cov_12.207718_BlackFly23	82115	58.5
NODE_A22_length_7860_cov_12.814724_BlackFly15	2856860	80.6
NODE_A22_length_8609_cov_37.575481_BlackFly36	59823	77.3
NODE_A2302_length_644_cov_3.345679_BlackFly31	2732407	99.65
NODE_A2307_length_655_cov_2.413495_BlackFly42	91347	39.45
NODE_A230_length_1280_cov_3.500416_BlackFly53	2742553	51.5
NODE_A230_length_1369_cov_4.202012_BlackFly48	53335	99.4111111111111
NODE_A230_length_1650_cov_4.347743_BlackFly32	2905258	65.6
NODE_A230_length_2031_cov_4.645855_BlackFly23	433	52.85
NODE_A230_length_2190_cov_4.609087_BlackFly16	28256	44.55
NODE_A230_length_2257_cov_4.237156_BlackFly28	53335	95.05
NODE_A230_length_2996_cov_13.635149_BlackFly49	2	62.9
NODE_A23144_length_617_cov_1.683333_BlackFly39	1859161	62.1
NODE_A2317_length_618_cov_2.299445_BlackFly59	543	99.116
NODE_A2319_length_564_cov_1.889117_BlackFly28	2587543	68.4
NODE_A231_length_1229_cov_5.474826_BlackFly44	2742553	48.7
NODE_A231_length_1343_cov_3.798578_BlackFly42	36809	63.9
NODE_A231_length_1585_cov_3.186340_BlackFly52	570	93.9285714285714
NODE_A231_length_1741_cov_37.003005_BlackFly36	2691998	94.4
NODE_A231_length_1984_cov_5.547457_BlackFly34	2234093	89.5
NODE_A2324_length_696_cov_11.777060_BlackFly_NC_1_Jill	1913961	73.7
NODE_A2325_length_563_cov_2.251029_BlackFly28	11007	79.95
NODE_A232_length_1180_cov_3.629193_BlackFly5	469	61.3
NODE_A232_length_1280_cov_5.475478_BlackFly30	286	78.64
NODE_A232_length_1347_cov_25.718110_BlackFly21	2587766	76.3
NODE_A232_length_1581_cov_2.987367_BlackFly52	2905258	56.3
NODE_A232_length_1635_cov_68.585366_BlackFly15	1929313	70.5
NODE_A232_length_1649_cov_5.636768_BlackFly32	1	98.85
NODE_A232_length_2021_cov_10.299383_BlackFly23	2747485	66.9
NODE_A232_length_2160_cov_4.308209_BlackFly57	2689573	64.4
NODE_A232_length_2164_cov_4.531385_BlackFly16	549	95.4
NODE_A2334_length_1095_cov_3.008841_BlackFly3	3020468	57.3
NODE_A2334_length_1106_cov_3.162293_BlackFly27	2932873	28.2
NODE_A2335_length_544_cov_6.271949_BlackFly49	2732396	72.9
NODE_A2335_length_823_cov_1.617962_BlackFly29	2742544	86.1
NODE_A2336_length_924_cov_2.504132_BlackFly43	2763236	80.3
NODE_A23372_length_577_cov_3.480000_BlackFly23	66269	94.5
NODE_A23377_length_546_cov_1.466951_BlackFly3	464095	49.15
NODE_A2337_length_1305_cov_2.889251_BlackFly34	2026720	55.8
NODE_A2337_length_632_cov_20.032432_BlackFly_NC_Jara_1	1	69.025
NODE_A23395_length_545_cov_4.376068_BlackFly3	80840	90.2
NODE_A233_length_1572_cov_36.232776_BlackFly52	2691998	99.3
NODE_A233_length_1935_cov_6.222282_BlackFly27	1260358	97.7
NODE_A233_length_2020_cov_8.954195_BlackFly23	53335	74.6666666666667
NODE_A233_length_997_cov_2.706522_BlackFly4	2767886	75.86
NODE_A23427_length_545_cov_2.773504_BlackFly3	1	48.6444444444444
NODE_A2342_length_616_cov_3.148423_BlackFly_NC_Ludovica_2	2029865	99
NODE_A2342_length_960_cov_4.484711_BlackFly19	988801	96.1
NODE_A2345_length_528_cov_6.518847_BlackFly_NC_Jara_2	1872578	88.6
