seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NODE_A293_length_2041_cov_15.752546_BlackFly31	2041	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria
NODE_A58_length_2904_cov_5.449239_BlackFly14	2904	No terminal repeats	NA	4	11	0.9996	0.0004	0	6.1437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A94_length_3559_cov_19.958932_BlackFly3	3559	No terminal repeats	NA	1	11	0.9996	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A163_length_2175_cov_5.439466_BlackFly19	2175	No terminal repeats	NA	4	11	0.9996	0.0004	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A90_length_4022_cov_17.755894_BlackFly16	4022	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A12635_length_524_cov_0.984340_BlackFly7	524	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A254_length_1556_cov_5.336038_BlackFly15	1556	No terminal repeats	NA	2	11	0.9996	0.0004	1	2.8942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1060_length_755_cov_1.557522_BlackFly21	755	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.5008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A163_length_2539_cov_4.923639_BlackFly43	2539	No terminal repeats	NA	7	11	0.9996	0.0004	4	10.2201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1651_length_708_cov_2.096672_BlackFly42	708	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A22_length_3355_cov_39.594570_BlackFly58	3355	No terminal repeats	NA	1	11	0.9996	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A7216_length_822_cov_3.009396_BlackFly23	822	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
NODE_A3468_length_988_cov_3.094402_BlackFly23	988	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A618_length_1478_cov_3.512491_BlackFly27	1478	No terminal repeats	NA	4	11	0.9996	0.0004	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A44_length_3625_cov_7.021139_BlackFly59	3625	No terminal repeats	NA	7	11	0.9996	0.0004	0	4.8392	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A996_length_707_cov_2.552381_BlackFly53	707	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A5606_length_1092_cov_4.438424_BlackFly34	1092	No terminal repeats	NA	2	11	0.9996	0.0004	1	2.6022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A24_length_3212_cov_10.860925_BlackFly58	3212	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales
NODE_A90_length_2559_cov_12.328767_BlackFly34	2559	No terminal repeats	NA	4	11	0.9996	0.0004	1	4.2270	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A32_length_6283_cov_75.995811_BlackFly27	6283	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales
NODE_A105_length_3593_cov_28.345279_BlackFly19	3593	No terminal repeats	NA	1	11	0.9996	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A11_length_8676_cov_6.828468_BlackFly42	8676	No terminal repeats	NA	15	11	0.9996	0.0004	3	6.9088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1_length_43127_cov_149.744692_BlackFly52	43127	No terminal repeats	NA	46	11	0.9996	0.0004	17	44.2159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A70_length_5283_cov_5.721667_BlackFly28	5283	No terminal repeats	NA	14	11	0.9996	0.0004	0	9.7036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A192_length_2070_cov_3.951330_BlackFly34	2070	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A284_length_1054_cov_3.167861_BlackFly44	1054	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A8653_length_817_cov_6.891892_BlackFly27	817	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A194_length_2066_cov_10.168929_BlackFly34	2066	No terminal repeats	NA	2	11	0.9996	0.0004	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A252_length_713_cov_4.363208_BlackFly13	713	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A258_length_1912_cov_4.090463_BlackFly57	1912	No terminal repeats	NA	5	11	0.9996	0.0004	2	7.7981	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A179_length_1326_cov_5.646918_BlackFly35	1326	No terminal repeats	NA	2	11	0.9996	0.0004	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A73_length_3582_cov_43.001141_BlackFly36	3582	No terminal repeats	NA	1	11	0.9996	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A39365_length_512_cov_1.517241_BlackFly14	512	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A64_length_3089_cov_29.175963_BlackFly30	3089	No terminal repeats	NA	4	11	0.9996	0.0004	0	4.6248	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A4_length_36096_cov_53.341931_BlackFly4	36096	DTR	NA	53	11	0.9996	0.0004	10	51.1331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A366_length_1197_cov_5.194643_BlackFly15	1197	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A99_length_1820_cov_7.458979_BlackFly35	1820	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria
NODE_B15_length_9698_cov_12.263382_BlackFly12	9698	No terminal repeats	NA	12	11	0.9996	0.0004	5	12.5022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A35_length_3636_cov_7.274515_BlackFly14	3636	No terminal repeats	NA	4	11	0.9996	0.0004	0	4.9207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2160_length_575_cov_2.863454_BlackFly53	575	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3595_length_567_cov_3.936735_BlackFly21	567	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A14975_length_709_cov_1.985759_BlackFly27	709	No terminal repeats	NA	2	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A2776_length_539_cov_0.835498_BlackFly53	539	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A20_length_12140_cov_876.354307_BlackFly3	12140	No terminal repeats	NA	4	11	0.9996	0.0004	1	3.4366	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae
NODE_A11_length_19165_cov_17.165706_BlackFly27	19165	No terminal repeats	NA	18	11	0.9996	0.0004	7	28.0793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A182_length_1222_cov_6.257642_BlackFly7	1222	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A104_length_1768_cov_7.092844_BlackFly53	1768	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A9_length_14565_cov_12.117477_BlackFly4	14565	No terminal repeats	NA	18	11	0.9996	0.0004	11	22.0962	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A97_length_2211_cov_7.898313_BlackFly30	2211	No terminal repeats	NA	5	11	0.9996	0.0004	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A542_length_1132_cov_3.643602_BlackFly16	1132	No terminal repeats	NA	2	11	0.9996	0.0004	1	3.4366	Viruses;Anelloviridae
NODE_A30_length_7165_cov_14.103414_BlackFly43	7165	No terminal repeats	NA	8	11	0.9996	0.0004	0	5.6817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A19807_length_806_cov_5.481481_BlackFly34	806	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A783_length_1409_cov_3.030781_BlackFly39	1409	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A4_length_6139_cov_61.610195_BlackFly18	6139	No terminal repeats	NA	1	11	0.9996	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
NODE_A16_length_5167_cov_93.955796_BlackFly53	5167	No terminal repeats	NA	5	11	0.9996	0.0004	0	4.6998	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A80_length_2210_cov_29.352555_BlackFly20	2210	No terminal repeats	NA	3	11	0.9996	0.0004	2	3.0265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A118_length_3188_cov_8.678881_BlackFly31	3188	No terminal repeats	NA	4	11	0.9996	0.0004	1	5.1483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A506_length_1027_cov_3.287368_BlackFly47	1027	No terminal repeats	NA	2	11	0.9996	0.0004	2	3.2131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2899_length_920_cov_2.652432_BlackFly45	920	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A36_length_4296_cov_4.457928_BlackFly48	4296	No terminal repeats	NA	6	11	0.9996	0.0004	3	6.0185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A396_length_1766_cov_19.216104_BlackFly14	1766	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A1293_length_876_cov_3.837297_BlackFly18	876	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Naldaviricetes;Lefavirales
NODE_B161_length_973_cov_1.669643_BlackFly15	973	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A20022_length_804_cov_3.716644_BlackFly34	804	No terminal repeats	NA	2	11	0.9996	0.0004	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A65_length_2205_cov_5.414944_BlackFly53	2205	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A1012_length_720_cov_1.488336_BlackFly12	720	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A1600_length_622_cov_6.143119_BlackFly53	622	No terminal repeats	NA	1	15	0.9996	0.0004	1	1.7183	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales
NODE_A133_length_1733_cov_2.965580_BlackFly5	1733	No terminal repeats	NA	3	11	0.9996	0.0004	1	3.0946	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2863_length_871_cov_4.331234_BlackFly43	871	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A60_length_8771_cov_18.843225_BlackFly19	8771	No terminal repeats	NA	13	11	0.9996	0.0004	8	18.6902	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A95_length_2919_cov_153.714638_BlackFly52	2919	No terminal repeats	NA	9	11	0.9996	0.0004	1	11.1261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A3478_length_605_cov_3.706439_BlackFly46	605	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria
NODE_A49_length_12917_cov_228.283879_BlackFly19	12917	No terminal repeats	NA	9	11	0.9996	0.0004	0	10.1166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A20_length_5601_cov_15.239862_BlackFly14	5601	No terminal repeats	NA	1	11	0.9996	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A179_length_2668_cov_7.984948_BlackFly16	2668	No terminal repeats	NA	7	11	0.9995	0.0004	3	9.5475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1846_length_719_cov_1.856698_BlackFly31	719	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.4584	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A126_length_2540_cov_4.048315_BlackFly15	2540	No terminal repeats	NA	2	11	0.9995	0.0004	0	2.7822	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A5_length_9982_cov_254.326300_BlackFly34	9982	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A34_length_8518_cov_44.992536_BlackFly16	8518	No terminal repeats	NA	20	11	0.9995	0.0004	1	17.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A63_length_2785_cov_5.796160_BlackFly34	2785	No terminal repeats	NA	7	11	0.9995	0.0004	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A49_length_4229_cov_7.030829_BlackFly52	4229	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A84_length_4130_cov_13.099433_BlackFly16	4130	No terminal repeats	NA	5	11	0.9995	0.0004	1	4.4997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A63_length_4410_cov_4.802216_BlackFly3	4410	No terminal repeats	NA	3	11	0.9995	0.0004	1	4.4263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A10_length_3616_cov_14.756146_BlackFly33	3616	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Unclassified
NODE_A200_length_1495_cov_2.636812_BlackFly21	1495	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.5138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A462_length_967_cov_2.301124_BlackFly6	967	No terminal repeats	NA	2	11	0.9995	0.0004	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A640_length_704_cov_1.720893_BlackFly44	704	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A2_length_49547_cov_28.925308_BlackFly48	49547	DTR	NA	73	11	0.9995	0.0004	14	70.9502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7_length_6766_cov_11.461653_BlackFly24	6766	No terminal repeats	NA	9	11	0.9995	0.0004	1	12.4087	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A66_length_4281_cov_60.724072_BlackFly3	4281	No terminal repeats	NA	5	11	0.9995	0.0004	0	3.7274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A117_length_3228_cov_111.872739_BlackFly3	3228	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A173_length_1485_cov_5.154830_BlackFly44	1485	No terminal repeats	NA	4	11	0.9995	0.0004	2	3.8538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A481_length_1068_cov_3.997982_BlackFly32	1068	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A30_length_11543_cov_56.611634_BlackFly28	11543	No terminal repeats	NA	11	11	0.9995	0.0004	4	16.5712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A302_length_2016_cov_9.664776_BlackFly3	2016	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A9177_length_770_cov_5.054834_BlackFly23	770	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A137_length_1692_cov_4.196904_BlackFly5	1692	No terminal repeats	NA	6	11	0.9995	0.0004	3	6.7274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A2221_length_1101_cov_3.143555_BlackFly23	1101	No terminal repeats	NA	3	11	0.9995	0.0004	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A79_length_2451_cov_28.758635_BlackFly30	2451	No terminal repeats	NA	5	11	0.9995	0.0004	3	7.8845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A427_length_1067_cov_4.689899_BlackFly52	1067	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria
NODE_A89_length_3334_cov_7.808720_BlackFly15	3334	No terminal repeats	NA	6	11	0.9995	0.0004	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A6_length_22742_cov_11.704964_BlackFly15	22742	No terminal repeats	NA	37	11	0.9995	0.0004	3	42.9260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A278_length_1083_cov_3.322068_BlackFly5	1083	No terminal repeats	NA	3	11	0.9995	0.0004	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A1565_length_625_cov_3.989051_BlackFly53	625	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A3567_length_817_cov_3.218919_BlackFly43	817	No terminal repeats	NA	2	11	0.9995	0.0004	2	2.9260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A7273_length_1031_cov_5.936059_BlackFly34	1031	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A140_length_2981_cov_10.403581_BlackFly3	2981	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales
NODE_A760_length_820_cov_5.238223_BlackFly21	820	No terminal repeats	NA	2	11	0.9995	0.0004	1	2.8959	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A43791_length_632_cov_9.207207_BlackFly34	632	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A21_length_4418_cov_11.273439_BlackFly34	4418	No terminal repeats	NA	11	11	0.9995	0.0004	1	5.5927	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A5493_length_931_cov_2.003513_BlackFly39	931	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
NODE_A11145_length_767_cov_4.304348_BlackFly27	767	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Duplopiviricetes;Durnavirales
NODE_A30_length_28090_cov_1178.686824_BlackFly19	28090	No terminal repeats	NA	39	11	0.9995	0.0004	7	28.7217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A874_length_698_cov_1.425121_BlackFly48	698	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A168_length_1408_cov_3.226146_BlackFly38	1408	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales
NODE_A2604_length_652_cov_1.382609_BlackFly16	652	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales
NODE_A138_length_1447_cov_1.900000_BlackFly4	1447	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A152_length_3116_cov_14.597565_BlackFly28	3116	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A533_length_1532_cov_3.899656_BlackFly27	1532	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales
NODE_A2363_length_725_cov_1.001543_BlackFly58	725	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A113_length_2744_cov_8.750281_BlackFly36	2744	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales
NODE_A75_length_3409_cov_47.389256_BlackFly52	3409	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A257_length_2172_cov_8.507876_BlackFly31	2172	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A37_length_3468_cov_5.514597_BlackFly9	3468	No terminal repeats	NA	1	11	0.9995	0.0004	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A102_length_2219_cov_8.893557_BlackFly21	2219	No terminal repeats	NA	3	11	0.9995	0.0004	2	3.4366	Viruses;Riboviria;Orthornavirae;Pisuviricota
NODE_A229_length_1618_cov_2.565866_BlackFly29	1618	No terminal repeats	NA	3	11	0.9995	0.0004	1	4.5014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A580_length_837_cov_4.038158_BlackFly53	837	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Duplornaviricota;Chrymotiviricetes;Ghabrivirales
NODE_A206_length_2409_cov_8.265866_BlackFly16	2409	No terminal repeats	NA	5	11	0.9995	0.0004	1	7.9944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NODE_A253_length_876_cov_6.032541_BlackFly20	876	No terminal repeats	NA	1	11	0.9995	0.0004	1	1.7183	Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
NODE_A106_length_3020_cov_12.227659_BlackFly12	3020	No terminal repeats	NA	3	11	0.9995	0.0004	1	3.9839	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
