Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AYL40774,Melon chlorotic spot virus,set:abd207441f3ba6aa72f82dd2d06815c9dccece90,MH817474,,"Lecoq,H., Wipf-Scheibel,C., Verdin,E., Desbiez,C.",2018-10-22,E11-018,Mechlorovirus cucumeris,Mechlorovirus,Phenuiviridae,RNA,400,GenBank,,RNA6,1,hypothetical protein,France,France,,Cucurbitaceae,,2011,,,hypothetical protein [Melon chlorotic spot virus]
AYL40775,Melon chlorotic spot virus,set:abd207441f3ba6aa72f82dd2d06815c9dccece90,MH817475,,"Lecoq,H., Wipf-Scheibel,C., Verdin,E., Desbiez,C.",2018-10-22,E11-018,Mechlorovirus cucumeris,Mechlorovirus,Phenuiviridae,RNA,143,GenBank,,RNA7,1,hypothetical protein,France,France,,Cucurbitaceae,,2011,,,hypothetical protein [Melon chlorotic spot virus]
AYL40776,Melon chlorotic spot virus,set:abd207441f3ba6aa72f82dd2d06815c9dccece90,MH817475,,"Lecoq,H., Wipf-Scheibel,C., Verdin,E., Desbiez,C.",2018-10-22,E11-018,Mechlorovirus cucumeris,Mechlorovirus,Phenuiviridae,RNA,84,GenBank,,RNA7,1,hypothetical protein,France,France,,Cucurbitaceae,,2011,,,hypothetical protein [Melon chlorotic spot virus]
AYL40777,Melon chlorotic spot virus,set:abd207441f3ba6aa72f82dd2d06815c9dccece90,MH817476,,"Lecoq,H., Wipf-Scheibel,C., Verdin,E., Desbiez,C.",2018-10-22,E11-018,Mechlorovirus cucumeris,Mechlorovirus,Phenuiviridae,RNA,93,GenBank,,RNA8,1,hypothetical protein,France,France,,Cucurbitaceae,,2011,,,hypothetical protein [Melon chlorotic spot virus]
AYL40778,Melon chlorotic spot virus,set:abd207441f3ba6aa72f82dd2d06815c9dccece90,MH817476,,"Lecoq,H., Wipf-Scheibel,C., Verdin,E., Desbiez,C.",2018-10-22,E11-018,Mechlorovirus cucumeris,Mechlorovirus,Phenuiviridae,RNA,115,GenBank,,RNA8,1,hypothetical protein,France,France,,Cucurbitaceae,,2011,,,hypothetical protein [Melon chlorotic spot virus]
AWW17495,Kaisodi virus,set:2c2c47fbdbf4450d8740a68d92909673882cb89f,MG581739,,"Yadav,P.D., Nyayanit,D.A., Shete,A.M., Jain,S., Majumdar,T.P., Chaubal,G.Y., Shil,P., Kore,P.M., Mourya,D.T., Aich,A.",2018-09-12,G14132,Uukuvirus kaisodiense,Uukuvirus,Phenuiviridae,RNA,2121,GenBank,,L,1,RNA-dependent RNA polymerase,India:Karnataka,India,,Haemaphysalis spinigera,,1957,,,RNA-dependent RNA polymerase [Kaisodi virus]
AWW17496,Kaisodi virus,set:2c2c47fbdbf4450d8740a68d92909673882cb89f,MG581740,,"Yadav,P.D., Nyayanit,D.A., Shete,A.M., Jain,S., Majumdar,T.P., Chaubal,G.Y., Shil,P., Kore,P.M., Mourya,D.T., Aich,A.",2018-09-12,G14132,Uukuvirus kaisodiense,Uukuvirus,Phenuiviridae,RNA,1011,GenBank,,M,1,glycoprotein precursor,India:Karnataka,India,,Haemaphysalis spinigera,,1957,,,glycoprotein precursor [Kaisodi virus]
AWW17497,Kaisodi virus,set:2c2c47fbdbf4450d8740a68d92909673882cb89f,MG581741,,"Yadav,P.D., Nyayanit,D.A., Shete,A.M., Jain,S., Majumdar,T.P., Chaubal,G.Y., Shil,P., Kore,P.M., Mourya,D.T., Aich,A.",2018-09-12,G14132,Uukuvirus kaisodiense,Uukuvirus,Phenuiviridae,RNA,247,GenBank,,S,1,nucleocapsid protein,India:Karnataka,India,,Haemaphysalis spinigera,,1957,,,nucleocapsid protein [Kaisodi virus]
AWW17498,Kaisodi virus,set:2c2c47fbdbf4450d8740a68d92909673882cb89f,MG581741,,"Yadav,P.D., Nyayanit,D.A., Shete,A.M., Jain,S., Majumdar,T.P., Chaubal,G.Y., Shil,P., Kore,P.M., Mourya,D.T., Aich,A.",2018-09-12,G14132,Uukuvirus kaisodiense,Uukuvirus,Phenuiviridae,RNA,268,GenBank,,S,1,non-structural protein,India:Karnataka,India,,Haemaphysalis spinigera,,1957,,,non-structural protein [Kaisodi virus]
AWH90183,Viola virus,set:4d5bf7bb2d85610c9c741d7fb2ff573d6ba5f79a,MF289182,,"Carvalho,M.S., De Lara Pinto,A.Z., Pinheiro,A., Rodrigues,J.S.V., Melo,F.L., Ribeiro,B.M., Slhessarenko,R.D.",2018-07-31,,Phlebovirus pantanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1342,GenBank,,M,,polyprotein,"Brazil: North Pantanal, MT",Brazil,,Lutzomyia,,2015-07-06,,,polyprotein [Viola virus]
AWH90184,Viola virus,set:cb2e19c3010b8d9e741674fd51c7262a480d0c6f,MF289183,,"de Carvalho,M.S., de Lara Pinto,A.Z., Pinheiro,A., Rodrigues,J.S.V., Melo,F.L., da Silva,L.A., Ribeiro,B.M., Dezengrini-Slhessarenko,R., Carvalho,M.S., De Lara Pinto,A.Z., Slhessarenko,R.D.",2018-07-31,,Phlebovirus pantanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1997,GenBank,,L,1,RNA polymerase,"Brazil: North Pantanal, MT",Brazil,,Lutzomyia,,2015-07-06,,,RNA polymerase [Viola virus]
BBE15815,Mukawa virus,set:7cd0d8a8c4dd98fe8031edfeb9ed2f0dd92bce95,LC063768,,"Matsuno,K., Kajihara,M., Nakao,R., Nao,N., Mori-Kajihara,A., Muramatsu,M., Qiu,Y., Torii,S., Igarashi,M., Kasajima,N., Mizuma,K., Yoshii,K., Sawa,H., Sugimoto,C., Takada,A., Ebihara,H.",2018-05-24,MKW73,Phlebovirus mukawaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1051,GenBank,,M,1,glycoprotein precursor,"Japan: Hokkaido, Mukawa",Japan,,Ixodes persulcatus,,2013-05,,,glycoprotein precursor [Mukawa virus]
BBE15816,Mukawa virus,set:7cd0d8a8c4dd98fe8031edfeb9ed2f0dd92bce95,LC063769,,"Matsuno,K., Kajihara,M., Nakao,R., Nao,N., Mori-Kajihara,A., Muramatsu,M., Qiu,Y., Torii,S., Igarashi,M., Kasajima,N., Mizuma,K., Yoshii,K., Sawa,H., Sugimoto,C., Takada,A., Ebihara,H.",2018-05-24,MKW73,Phlebovirus mukawaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),247,GenBank,,S,1,nucleoprotein,"Japan: Hokkaido, Mukawa",Japan,,Ixodes persulcatus,,2013-05,,,nucleoprotein [Mukawa virus]
BBE15817,Mukawa virus,set:7cd0d8a8c4dd98fe8031edfeb9ed2f0dd92bce95,LC063769,,"Matsuno,K., Kajihara,M., Nakao,R., Nao,N., Mori-Kajihara,A., Muramatsu,M., Qiu,Y., Torii,S., Igarashi,M., Kasajima,N., Mizuma,K., Yoshii,K., Sawa,H., Sugimoto,C., Takada,A., Ebihara,H.",2018-05-24,MKW73,Phlebovirus mukawaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),340,GenBank,,S,1,nonstructural protein,"Japan: Hokkaido, Mukawa",Japan,,Ixodes persulcatus,,2013-05,,,nonstructural protein [Mukawa virus]
BBE15818,Mukawa virus,set:7cd0d8a8c4dd98fe8031edfeb9ed2f0dd92bce95,LC063770,,"Matsuno,K., Kajihara,M., Nakao,R., Nao,N., Mori-Kajihara,A., Muramatsu,M., Qiu,Y., Torii,S., Igarashi,M., Kasajima,N., Mizuma,K., Yoshii,K., Sawa,H., Sugimoto,C., Takada,A., Ebihara,H.",2018-05-24,MKW73,Phlebovirus mukawaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2098,GenBank,,L,1,RNA-dependent RNA polymerase,"Japan: Hokkaido, Mukawa",Japan,,Ixodes persulcatus,,2013-05,,,RNA-dependent RNA polymerase [Mukawa virus]
AWC67511,Apple rubbery wood virus 1,set:MF062125,MF062125,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,982-11,Rubodvirus mali,Rubodvirus,Phenuiviridae,RNA,2379,GenBank,,L,,RNA-dependent RNA polymerase,,,,Malus,plant leaf,2014-03-12,,,RNA-dependent RNA polymerase [Apple rubbery wood virus 1]
AWC67512,Apple rubbery wood virus 1,set:MF062126,MF062126,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,982-11,Rubodvirus mali,Rubodvirus,Phenuiviridae,RNA,390,GenBank,,M,,movement protein,,,,Malus,plant leaf,2014-04-12,,,movement protein [Apple rubbery wood virus 1]
AWC67513,Apple rubbery wood virus 1,set:MF062127,MF062127,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,982-11,Rubodvirus mali,Rubodvirus,Phenuiviridae,RNA,290,GenBank,,S,,capsid protein,,,,Malus,plant leaf,2014-04-12,,,capsid protein [Apple rubbery wood virus 1]
AWC67525,Apple rubbery wood virus 2,set:MF062139,MF062139,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,R12,Rubodvirus prosserense,Rubodvirus,Phenuiviridae,RNA,2376,GenBank,,L,,RNA-dependent RNA polymerase,Germany,Germany,,Malus,plant leaf,2014-04-12,,,RNA-dependent RNA polymerase [Apple rubbery wood virus 2]
AWC67526,Apple rubbery wood virus 2,set:MF062140,MF062140,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,R12,Rubodvirus prosserense,Rubodvirus,Phenuiviridae,RNA,288,GenBank,,Sa,,capsid protein,Germany,Germany,,Malus,plant leaf,2014-04-12,,,capsid protein [Apple rubbery wood virus 2]
AWC67527,Apple rubbery wood virus 2,set:MF062141,MF062141,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,R12,Rubodvirus prosserense,Rubodvirus,Phenuiviridae,RNA,286,GenBank,,Sb,,capsid protein,Germany,Germany,,Malus,plant leaf,2014-04-12,,,capsid protein [Apple rubbery wood virus 2]
AWC67528,Apple rubbery wood virus 2,set:MF062142,MF062142,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,R12,Rubodvirus prosserense,Rubodvirus,Phenuiviridae,RNA,377,GenBank,,Ma,,movement protein,Germany,Germany,,Malus,plant leaf,2014-04-12,,,movement protein [Apple rubbery wood virus 2]
AWC67529,Apple rubbery wood virus 2,set:MF062143,MF062143,,"Rott,M.E., Kesanakurti,P., Boyes,I., Bewarth,C., Jelkman,W.",2018-04-29,R12,Rubodvirus prosserense,Rubodvirus,Phenuiviridae,RNA,393,GenBank,,Mb,,movement protein,Germany,Germany,,Malus,plant leaf,2014-04-12,,,movement protein [Apple rubbery wood virus 2]
ARF07706,Pacific coast tick phlebovirus,set:f5a9348d9f8fe1e83e23a9d89982b756618f7843,KU933936,,"Bouquet,J., Lane,R.S., Melgar,M., Fedorova,N., Chiu,C.Y.",2018-04-07,Docc2011cons,Pacific coast tick phlebovirus,Phlebovirus,Phenuiviridae,ssRNA(+/-),2104,GenBank,,L,,polymerase,USA,USA,,Dermacentor occidentalis,,2011,,,polymerase [Pacific coast tick phlebovirus]
ARF07707,Pacific coast tick phlebovirus,set:f5a9348d9f8fe1e83e23a9d89982b756618f7843,KU933937,,"Bouquet,J., Lane,R.S., Melgar,M., Fedorova,N., Chiu,C.Y.",2018-04-07,Docc2011cons,Pacific coast tick phlebovirus,Phlebovirus,Phenuiviridae,ssRNA(+/-),357,GenBank,,S,,nucleocapsid protein,USA,USA,,Dermacentor occidentalis,,2011,,,nucleocapsid protein [Pacific coast tick phlebovirus]
AVD68666,Entoleuca phenui-like virus 1,set:b62ae859608439d415e4ac38c980f4eaacf7a6bc,MF375882,,"Velasco,L., Arjona-Girona,I., Cretazzo,E., Lopez-Herrera,C., Arjona-Girona,I.M., Ariza,M.T., Lopez-Herrera,C.J.",2018-02-19,E115-5,Entovirus entoleucae,Entovirus,Phenuiviridae,RNA,2353,GenBank,,,1,replicase,Spain,Spain,,Entoleuca sp.,,,,,replicase [Entoleuca phenui-like virus 1]
AUW34409,Laurel Lake virus,set:67452f794165ce704f2fa5f9948dc26cbcb0e627,MG256515,,"Tokarz,R., Tagliafierro,T., Sameroff,S., Lipkin,W.I.",2018-02-04,RTS65,Laulavirus laurelense,Laulavirus,Phenuiviridae,ssRNA(-),688,GenBank,,RNA2,,ORF1,USA,USA,,Ixodes scapularis,,2016,,,ORF1 [Laurel Lake virus]
AUH25689,Tenuivirus oryzalbae,set:MG566074,MG566074,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),2918,GenBank,,RNA1,,RNA-dependent RNA polymerase,Colombia,Colombia,,Oryza sativa,,2017,,,RNA-dependent RNA polymerase [Tenuivirus oryzalbae]
AUH25690,Tenuivirus oryzalbae,set:MG566075,MG566075,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),200,GenBank,,RNA2,,NS2 protein,Colombia,Colombia,,Oryza sativa,,2017,,,NS2 protein [Tenuivirus oryzalbae]
AUH25691,Tenuivirus oryzalbae,set:MG566075,MG566075,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),834,GenBank,,RNA2,,membrane glycoprotein,Colombia,Colombia,,Oryza sativa,,2017,,,membrane glycoprotein [Tenuivirus oryzalbae]
AUH25692,Tenuivirus oryzalbae,set:MG566076,MG566076,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),319,GenBank,,RNA3,,nucleoprotein,Colombia,Colombia,,Oryza sativa,,2017,,,nucleoprotein [Tenuivirus oryzalbae]
AUH25693,Tenuivirus oryzalbae,set:MG566076,MG566076,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),203,GenBank,,RNA3,,NS3 protein,Colombia,Colombia,,Oryza sativa,,2017,,,NS3 protein [Tenuivirus oryzalbae]
AUH25694,Tenuivirus oryzalbae,set:MG566077,MG566077,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),174,GenBank,,RNA4,,non-capsid protein,Colombia,Colombia,,Oryza sativa,,2017,,,non-capsid protein [Tenuivirus oryzalbae]
AUH25695,Tenuivirus oryzalbae,set:MG566077,MG566077,,"Jimenez,J., Carvajal-Yepes,M., Leiva,A.M., Cruz,M., Romero,L.E., Bolanos,C.A., Lozano,I., Cuellar,W.J.",2017-12-27,,Tenuivirus oryzalbae,Tenuivirus,Phenuiviridae,ssRNA(-),283,GenBank,,RNA4,,movement protein NS4,Colombia,Colombia,,Oryza sativa,,2017,,,movement protein NS4 [Tenuivirus oryzalbae]
BBB86754,Kabuto mountain virus,set:3e142fc447824df94581970d8a02e93004b24080,LC153711,,"Ejiri,H., Lim,C.K., Isawa,H., Yamaguchi,Y., Fujita,R., Takayama-Ito,M., Kuwata,R., Kobayashi,D., Horiya,M., Posadas-Herrera,G., Iizuka-Shiota,I., Kakiuchi,S., Katayama,Y., Hayashi,T., Sasaki,T., Kobayashi,M., Morikawa,S., Maeda,K., Mizutani,T., Kaku,K., Saijo,M., Sawabe,K.",2017-12-13,,Uukuvirus kabutoense,Uukuvirus,Phenuiviridae,RNA,2107,GenBank,,L,1,RNA-dependent RNA polymerase,Japan: Hyogo,Japan,,Haemaphysalis flava,,2009,,,RNA-dependent RNA polymerase [Kabuto mountain virus]
BBB86755,Kabuto mountain virus,set:3e142fc447824df94581970d8a02e93004b24080,LC153712,,"Ejiri,H., Lim,C.K., Isawa,H., Yamaguchi,Y., Fujita,R., Takayama-Ito,M., Kuwata,R., Kobayashi,D., Horiya,M., Posadas-Herrera,G., Iizuka-Shiota,I., Kakiuchi,S., Katayama,Y., Hayashi,T., Sasaki,T., Kobayashi,M., Morikawa,S., Maeda,K., Mizutani,T., Kaku,K., Saijo,M., Sawabe,K.",2017-12-13,,Uukuvirus kabutoense,Uukuvirus,Phenuiviridae,RNA,1003,GenBank,,M,1,envelope glycoproteins,Japan: Hyogo,Japan,,Haemaphysalis flava,,2009,,,envelope glycoproteins [Kabuto mountain virus]
BBB86756,Kabuto mountain virus,set:3e142fc447824df94581970d8a02e93004b24080,LC153713,,"Ejiri,H., Lim,C.K., Isawa,H., Yamaguchi,Y., Fujita,R., Takayama-Ito,M., Kuwata,R., Kobayashi,D., Horiya,M., Posadas-Herrera,G., Iizuka-Shiota,I., Kakiuchi,S., Katayama,Y., Hayashi,T., Sasaki,T., Kobayashi,M., Morikawa,S., Maeda,K., Mizutani,T., Kaku,K., Saijo,M., Sawabe,K.",2017-12-13,,Uukuvirus kabutoense,Uukuvirus,Phenuiviridae,RNA,256,GenBank,,S,1,nucleocapsid protein,Japan: Hyogo,Japan,,Haemaphysalis flava,,2009,,,nucleocapsid protein [Kabuto mountain virus]
BBB86757,Kabuto mountain virus,set:3e142fc447824df94581970d8a02e93004b24080,LC153713,,"Ejiri,H., Lim,C.K., Isawa,H., Yamaguchi,Y., Fujita,R., Takayama-Ito,M., Kuwata,R., Kobayashi,D., Horiya,M., Posadas-Herrera,G., Iizuka-Shiota,I., Kakiuchi,S., Katayama,Y., Hayashi,T., Sasaki,T., Kobayashi,M., Morikawa,S., Maeda,K., Mizutani,T., Kaku,K., Saijo,M., Sawabe,K.",2017-12-13,,Uukuvirus kabutoense,Uukuvirus,Phenuiviridae,RNA,291,GenBank,,S,1,nonstructural protein,Japan: Hyogo,Japan,,Haemaphysalis flava,,2009,,,nonstructural protein [Kabuto mountain virus]
ALS88184,Dashli virus,set:bcef9a268f53b6790e7b63970603e368863ccb32,KP771821,,"Alkan,C., Vaziri,V., Bichaud,L., De Lamballerie,X., Charrel,R.N.",2017-10-09,,Phlebovirus dashliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2090,GenBank,,L,,RNA-dependent RNA polymerase,Iran,Iran,,Diptera,,2011-07-06,,,RNA-dependent RNA polymerase [Dashli virus]
ALS88185,Dashli virus,set:bcef9a268f53b6790e7b63970603e368863ccb32,KP771822,,"Alkan,C., Vaziri,V., Bichaud,L., De Lamballerie,X., Charrel,R.N.",2017-10-09,,Phlebovirus dashliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1342,GenBank,,M,,glycoprotein precursor complex,Iran,Iran,,Diptera,,2011-07-06,,,glycoprotein precursor complex [Dashli virus]
ALS88186,Dashli virus,set:bcef9a268f53b6790e7b63970603e368863ccb32,KP771823,,"Alkan,C., Vaziri,V., Bichaud,L., De Lamballerie,X., Charrel,R.N.",2017-10-09,,Phlebovirus dashliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),267,GenBank,,S,,viral sRNA Nonstructural protein,Iran,Iran,,Diptera,,2011-07-06,,,viral sRNA Nonstructural protein [Dashli virus]
ALS88187,Dashli virus,set:bcef9a268f53b6790e7b63970603e368863ccb32,KP771823,,"Alkan,C., Vaziri,V., Bichaud,L., De Lamballerie,X., Charrel,R.N.",2017-10-09,,Phlebovirus dashliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),246,GenBank,,S,,viral sRNA Nucleoprotein,Iran,Iran,,Diptera,,2011-07-06,,,viral sRNA Nucleoprotein [Dashli virus]
ATE88456,Arumowot virus,set:99c5e310a5ded5eee5dfd7ca66e304f80a619aad,MF593931,,"Ly,H.J., Lokugamage,N., Nishiyama,S., Ikegami,T.",2017-10-02,Ar 1286-64,Phlebovirus arumowotense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2093,GenBank,,L,1,L protein,Sudan,Sudan,,Culex antennatus,,1963,,,L protein [Arumowot virus]
ATE88457,Arumowot virus,set:99c5e310a5ded5eee5dfd7ca66e304f80a619aad,MF593932,,"Ly,H.J., Lokugamage,N., Nishiyama,S., Ikegami,T.",2017-10-02,Ar 1286-64,Phlebovirus arumowotense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1210,GenBank,,M,1,M protein,Sudan,Sudan,,Culex antennatus,,1963,,,M protein [Arumowot virus]
ATE88458,Arumowot virus,set:99c5e310a5ded5eee5dfd7ca66e304f80a619aad,MF593933,,"Ly,H.J., Lokugamage,N., Nishiyama,S., Ikegami,T.",2017-10-02,Ar 1286-64,Phlebovirus arumowotense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid protein,Sudan,Sudan,,Culex antennatus,,1963,,,nucleocapsid protein [Arumowot virus]
ATE88459,Arumowot virus,set:99c5e310a5ded5eee5dfd7ca66e304f80a619aad,MF593933,,"Ly,H.J., Lokugamage,N., Nishiyama,S., Ikegami,T.",2017-10-02,Ar 1286-64,Phlebovirus arumowotense,Phlebovirus,Phenuiviridae,ssRNA(+/-),267,GenBank,,S,1,nonstructural S protein,Sudan,Sudan,,Culex antennatus,,1963,,,nonstructural S protein [Arumowot virus]
ASY03240,Norway phlebovirus 1,set:6a4466b599a321817d0013a185e9eeb21ca64e78,MF141052,,"Pettersson,J.H., Shi,M., Bohlin,J., Eldholm,V., Brynildsrud,O.B., Paulsen,K.M., Andreassen,A., Holmes,E.C., Pettersson,J.H.-O.",2017-09-12,NOR/A2/Bronnoya/2014,Ixovirus norvegiae,Ixovirus,Phenuiviridae,RNA,2210,GenBank,,,1,RNA-dependent RNA-polymerase,Norway,Norway,,Ixodes ricinus,,2014-09-15,,,RNA-dependent RNA-polymerase [Norway phlebovirus 1]
ASY03241,Norway phlebovirus 1,set:6a4466b599a321817d0013a185e9eeb21ca64e78,MF141053,,"Pettersson,J.H., Shi,M., Bohlin,J., Eldholm,V., Brynildsrud,O.B., Paulsen,K.M., Andreassen,A., Holmes,E.C., Pettersson,J.H.-O.",2017-09-12,NOR/A2/Bronnoya/2014,Ixovirus norvegiae,Ixovirus,Phenuiviridae,RNA,443,GenBank,,,1,nucleocapsid protein,Norway,Norway,,Ixodes ricinus,,2014-09-15,,,nucleocapsid protein [Norway phlebovirus 1]
ASU47549,Laurel Lake virus,set:5f1514e7861335cdc55bd63816b7ea3a88e05a66,KX774630,,"Tokarz,R., Lipkin,W.I.",2017-08-23,RTS65,Laulavirus laurelense,Laulavirus,Phenuiviridae,ssRNA(-),2384,GenBank,,L,,RNA-dependent RNA-polymerase,USA,USA,,Ixodes scapularis,,2016,,,RNA-dependent RNA-polymerase [Laurel Lake virus]
ASU47550,Laurel Lake virus,set:5f1514e7861335cdc55bd63816b7ea3a88e05a66,KX774631,,"Tokarz,R., Lipkin,W.I.",2017-08-23,RTS65,Laulavirus laurelense,Laulavirus,Phenuiviridae,ssRNA(-),254,GenBank,,S,,nucleocapsid,USA,USA,,Ixodes scapularis,,2016,,,nucleocapsid [Laurel Lake virus]
AST13125,Citrus concave gum-associated virus,set:ed9c992191c9bd5efbe32bc25027f7634b863658,KX960111,,"Navarro,B., Minutolo,M., De Stradis,A., Palmisano,F., Alioto,D., Di Serio,F.",2017-08-14,CGW2,Coguvirus citri,Coguvirus,Phenuiviridae,ssRNA(-),350,GenBank,,RNA2,1,nucleocapsid protein,Italy,Italy,,Citrus sinensis,,,,,nucleocapsid protein [Citrus concave gum-associated virus]
AST13126,Citrus concave gum-associated virus,set:ed9c992191c9bd5efbe32bc25027f7634b863658,KX960111,,"Navarro,B., Minutolo,M., De Stradis,A., Palmisano,F., Alioto,D., Di Serio,F.",2017-08-14,CGW2,Coguvirus citri,Coguvirus,Phenuiviridae,ssRNA(-),407,GenBank,,RNA2,1,p46,Italy,Italy,,Citrus sinensis,,,,,p46 [Citrus concave gum-associated virus]
AST13127,Citrus concave gum-associated virus,set:ed9c992191c9bd5efbe32bc25027f7634b863658,KX960112,,"Navarro,B., Minutolo,M., De Stradis,A., Palmisano,F., Alioto,D., Di Serio,F.",2017-08-14,CGW2,Coguvirus citri,Coguvirus,Phenuiviridae,ssRNA(-),2184,GenBank,,RNA1,1,RNA-dependent RNA polymerase,Italy,Italy,,Citrus sinensis,,,,,RNA-dependent RNA polymerase [Citrus concave gum-associated virus]
API68872,Ambe virus,set:105c34b5130a04994466f659b18adf90bd3f8145,KX611382,,"Nunes-Neto,J.P., Souza,W.M., Acrani,G.O., Romeiro,M.F., Fumagalli,M., Vieira,L.C., Medeiros,D.B.A., Lima,J.A., Lima,C.P.S., Cardoso,J.F., Figueiredo,L.T.M., Silva,S.P.D., Tesh,R., Nunes,M.R.T., Vasconcelos,P.F.D.C., Vasconcelos,P.F.C., Fumagalli,M.J., Silva,S.P.",2017-02-21,,Phlebovirus ambeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2087,GenBank,,L,1,RNA-dependent RNA polymerase,Brazil,Brazil,,Phlebotominae,,1982-01-14,,,RNA-dependent RNA polymerase [Ambe virus]
API68873,Ambe virus,set:105c34b5130a04994466f659b18adf90bd3f8145,KX611383,,"Nunes-Neto,J.P., Souza,W.M., Acrani,G.O., Romeiro,M.F., Fumagalli,M., Vieira,L.C., Medeiros,D.B.A., Lima,J.A., Lima,C.P.S., Cardoso,J.F., Figueiredo,L.T.M., Silva,S.P.D., Tesh,R., Nunes,M.R.T., Vasconcelos,P.F.D.C., Vasconcelos,P.F.C., Fumagalli,M.J., Silva,S.P.",2017-02-21,,Phlebovirus ambeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1376,GenBank,,M,1,polyprotein,Brazil,Brazil,,Phlebotominae,,1982-01-14,,,polyprotein [Ambe virus]
API68874,Ambe virus,set:105c34b5130a04994466f659b18adf90bd3f8145,KX611384,,"Nunes-Neto,J.P., Souza,W.M., Acrani,G.O., Romeiro,M.F., Fumagalli,M., Vieira,L.C., Medeiros,D.B.A., Lima,J.A., Lima,C.P.S., Cardoso,J.F., Figueiredo,L.T.M., Silva,S.P.D., Tesh,R., Nunes,M.R.T., Vasconcelos,P.F.D.C., Vasconcelos,P.F.C., Fumagalli,M.J., Silva,S.P.",2017-02-21,,Phlebovirus ambeense,Phlebovirus,Phenuiviridae,ssRNA(+/-),289,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Phlebotominae,,1982-01-14,,,nonstructural protein [Ambe virus]
